draft_id,user_id,username,draft_created_time,draft_filled_time,draft_time,draft_completed_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,player_id,position_name,projection_adp,source,pick_order,overall_pick_number,team_pick_number,pick_created_time,pick_points,roster_points,made_playoffs
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Terry McLaurin,ab4b11fa-c34d-4317-b4b7-bf16fcc678e3,WR,NA,user,NA,7889,5,2023-12-28T21:41:13Z,0,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Jahan Dotson,5b561cfb-843a-442a-8cb8-1953c3f7aaef,WR,NA,user,NA,7890,6,2023-12-28T21:41:13Z,0,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,D'Andre Swift,81ab025b-6000-4620-b4a8-db6c18b98a7c,RB,NA,user,NA,7891,7,2023-12-28T21:41:13Z,0,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Deshaun Watson,4520ab4c-d93f-4417-a936-b15379db288b,QB,NA,user,NA,7892,8,2023-12-28T21:41:13Z,0,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Dak Prescott,59c5f1e3-fccf-4782-b593-98c518e75e3e,QB,NA,user,NA,7893,9,2023-12-28T21:41:13Z,21.3,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,David Njoku,40fd7bdd-746a-4a5d-a68c-12981e24b28e,TE,NA,user,NA,7894,10,2023-12-28T21:41:13Z,14.4,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Jared Goff,f725a2b2-1843-4ab5-aa2a-bf1380a923e6,QB,NA,user,NA,7895,11,2023-12-28T21:41:13Z,0,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,De'Von Achane,33072d1d-45b2-4b52-89ac-67e56923a3cd,RB,NA,user,NA,7896,12,2023-12-28T21:41:13Z,21.7,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Jake Ferguson,43faacd4-c803-448e-a435-acb80a41e65c,TE,NA,user,NA,7897,13,2023-12-28T21:41:13Z,0,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Kendre Miller,8af14b29-44c9-4df5-a6b3-2ecfbfbc5fdc,RB,NA,user,NA,7898,14,2023-12-28T21:41:13Z,0,180.1,1
